,Order Date,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,period,dollar,euro,yuan,Person
3318,2015-09-11,United States,Redlands,California,92374,West,Office Supplies,Labels,8.64,3,0.0,4.2336,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
3319,2014-12-20,United States,Columbia,Tennessee,38401,South,Office Supplies,Appliances,43.512,7,0.2,3.8073000000000015,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3320,2014-12-20,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,662.88,3,0.2,74.57399999999996,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3321,2014-12-20,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,25.920000000000005,5,0.2,9.072,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3322,2015-07-23,United States,New York City,New York,10009,East,Office Supplies,Appliances,68.94,3,0.0,20.681999999999995,2015Q3,1.0,0.8997335601734171,6.303511687777753,Chuck Magee
3323,2015-07-23,United States,New York City,New York,10009,East,Furniture,Furnishings,128.82,3,0.0,50.2398,2015Q3,1.0,0.8997335601734171,6.303511687777753,Chuck Magee
3324,2014-11-11,United States,Houston,Texas,77095,Central,Office Supplies,Binders,896.9899999999998,5,0.8,-1480.033500000001,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3325,2014-11-11,United States,Houston,Texas,77095,Central,Office Supplies,Binders,1.2339999999999998,1,0.8,-1.9744000000000002,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3326,2014-11-11,United States,Houston,Texas,77095,Central,Office Supplies,Art,67.56,3,0.2,6.756000000000004,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3327,2014-11-11,United States,Houston,Texas,77095,Central,Office Supplies,Paper,21.720000000000002,5,0.2,7.873499999999999,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3328,2014-11-11,United States,Houston,Texas,77095,Central,Office Supplies,Paper,262.336,8,0.2,95.0968,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3329,2014-11-11,United States,Houston,Texas,77095,Central,Technology,Phones,148.48,2,0.2,16.703999999999986,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3330,2014-11-11,United States,Houston,Texas,77095,Central,Technology,Phones,241.176,3,0.2,15.07350000000001,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3331,2017-12-14,United States,Chicago,Illinois,60653,Central,Technology,Accessories,227.976,3,0.2,28.496999999999957,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
3332,2017-12-14,United States,Chicago,Illinois,60653,Central,Technology,Phones,52.67999999999999,3,0.2,19.755,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
3333,2017-12-14,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,2.032,1,0.6,-1.3208000000000002,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
3334,2017-08-21,United States,Oakland,California,94601,West,Office Supplies,Art,17.12,4,0.0,4.9647999999999985,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3335,2017-08-21,United States,Oakland,California,94601,West,Technology,Phones,431.9680000000001,4,0.2,37.797199999999975,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3336,2017-08-21,United States,Oakland,California,94601,West,Furniture,Furnishings,129.92,4,0.0,10.393599999999992,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3337,2017-08-21,United States,Oakland,California,94601,West,Furniture,Tables,568.7280000000001,3,0.2,28.436399999999935,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3338,2017-08-21,United States,Oakland,California,94601,West,Office Supplies,Binders,117.144,9,0.2,42.46469999999999,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3339,2017-08-21,United States,Oakland,California,94601,West,Office Supplies,Appliances,203.52,3,0.0,54.9504,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3340,2017-08-21,United States,Oakland,California,94601,West,Office Supplies,Labels,51.75,5,0.0,24.84,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3341,2016-08-27,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,122.97,3,0.0,60.255300000000005,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
3342,2016-08-27,United States,Quincy,Massachusetts,2169,East,Furniture,Tables,244.61499999999998,1,0.3,20.967,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
3343,2016-08-27,United States,Quincy,Massachusetts,2169,East,Technology,Phones,59.97,3,0.0,28.785599999999995,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
3344,2016-08-27,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,81.54,9,0.0,36.693,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
3345,2016-08-27,United States,Quincy,Massachusetts,2169,East,Office Supplies,Fasteners,11.68,4,0.0,5.255999999999999,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
3346,2016-08-27,United States,Quincy,Massachusetts,2169,East,Office Supplies,Binders,29.0,5,0.0,13.919999999999998,2016Q3,1.0,0.895610625275113,6.665797106273357,Chuck Magee
3347,2015-08-13,United States,Yucaipa,California,92399,West,Office Supplies,Art,50.8,5,0.0,13.208000000000002,2015Q3,1.0,0.8997335601734171,6.303511687777753,Anna Andreadi
3348,2017-11-05,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,16.029999999999998,5,0.8,-25.648000000000003,2017Q4,1.0,0.8493925268664585,6.615411809126727,Kelly Williams
3349,2016-08-17,United States,Seattle,Washington,98105,West,Office Supplies,Binders,15.712000000000002,4,0.2,5.695599999999999,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
3350,2016-12-26,United States,New York City,New York,10024,East,Technology,Accessories,89.97,3,0.0,18.893699999999995,2016Q4,1.0,0.9273171427037991,6.831932034239802,Chuck Magee
3351,2014-09-23,United States,San Diego,California,92037,West,Furniture,Bookcases,435.999,3,0.15,20.517599999999987,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
3352,2014-09-23,United States,San Diego,California,92037,West,Technology,Phones,83.98400000000001,2,0.2,31.494,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
3353,2014-07-19,United States,Bristol,Connecticut,6010,East,Technology,Phones,359.98,2,0.0,93.59480000000002,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
3354,2014-07-19,United States,Bristol,Connecticut,6010,East,Furniture,Tables,70.55999999999999,1,0.3,-4.032,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
3355,2014-07-19,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,20.88,2,0.0,9.6048,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
3356,2014-07-19,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,3.81,1,0.0,1.8288,2014Q3,1.0,0.7547542679840827,6.165513471970506,Chuck Magee
3357,2017-09-07,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,73.008,9,0.2,26.465400000000006,2017Q3,1.0,0.851586634904452,6.6708425430062315,Kelly Williams
3358,2016-05-06,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,3.2079999999999993,2,0.8,-5.293200000000002,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
3359,2016-05-06,United States,Chicago,Illinois,60610,Central,Technology,Accessories,26.176000000000002,2,0.2,-3.272000000000002,2016Q2,1.0,0.885644638309327,6.534701323497689,Kelly Williams
3360,2015-06-04,United States,New York City,New York,10024,East,Office Supplies,Paper,30.44,4,0.0,14.306799999999999,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
3361,2015-06-04,United States,New York City,New York,10024,East,Furniture,Furnishings,35.28,3,0.0,11.995199999999997,2015Q2,1.0,0.9051672928378437,6.204053343478735,Chuck Magee
3362,2015-12-13,United States,Revere,Massachusetts,2151,East,Office Supplies,Paper,19.44,3,0.0,9.3312,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3363,2015-12-13,United States,Revere,Massachusetts,2151,East,Office Supplies,Binders,37.88,2,0.0,18.94,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3364,2016-07-16,United States,Houston,Texas,77036,Central,Furniture,Furnishings,9.552,3,0.6,-3.8207999999999984,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
3365,2014-01-31,United States,Mission Viejo,California,92691,West,Furniture,Bookcases,290.666,2,0.15,3.4195999999999884,2014Q1,1.0,0.7301742116794772,6.101728844531366,Anna Andreadi
3366,2014-07-09,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,10.368000000000002,2,0.2,3.6288,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
3367,2014-07-09,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,14.352000000000002,3,0.2,4.484999999999999,2014Q3,1.0,0.7547542679840827,6.165513471970506,Kelly Williams
3368,2015-11-21,United States,Las Vegas,Nevada,89115,West,Furniture,Bookcases,141.96,2,0.0,41.16839999999999,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
3369,2015-11-21,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,66.048,4,0.2,23.116799999999998,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
3370,2016-03-25,United States,Norman,Oklahoma,73071,Central,Technology,Accessories,1287.45,5,0.0,244.61549999999988,2016Q1,1.0,0.9076488442800359,6.543105970193733,Kelly Williams
3371,2017-09-23,United States,San Francisco,California,94122,West,Office Supplies,Binders,25.824,6,0.2,9.0384,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3372,2017-09-23,United States,San Francisco,California,94122,West,Office Supplies,Appliances,160.96,2,0.0,48.288,2017Q3,1.0,0.851586634904452,6.6708425430062315,Anna Andreadi
3373,2015-12-04,United States,Hempstead,New York,11550,East,Furniture,Furnishings,28.44,3,0.0,11.376000000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3374,2015-12-04,United States,Hempstead,New York,11550,East,Furniture,Chairs,364.41,5,0.1,8.09800000000002,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3375,2015-12-04,United States,Hempstead,New York,11550,East,Technology,Phones,39.96,4,0.0,10.389600000000002,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3376,2015-12-04,United States,Hempstead,New York,11550,East,Furniture,Chairs,361.764,2,0.1,68.3332,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3377,2016-11-01,United States,Conroe,Texas,77301,Central,Office Supplies,Storage,111.67200000000001,9,0.2,6.979499999999991,2016Q4,1.0,0.9273171427037991,6.831932034239802,Kelly Williams
3378,2017-03-17,United States,Houston,Texas,77095,Central,Office Supplies,Binders,13.775999999999996,6,0.8,-22.04160000000001,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Kelly Williams
3379,2017-03-17,United States,Houston,Texas,77095,Central,Office Supplies,Paper,10.272000000000002,3,0.2,3.209999999999998,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Kelly Williams
3380,2017-11-23,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,24.048000000000002,9,0.2,7.214400000000001,2017Q4,1.0,0.8493925268664585,6.615411809126727,Chuck Magee
3381,2017-08-27,United States,Tampa,Florida,33614,South,Office Supplies,Envelopes,2.8960000000000004,1,0.2,0.9773999999999999,2017Q3,1.0,0.851586634904452,6.6708425430062315,Cassandra Brandow
3382,2015-12-04,United States,New York City,New York,10035,East,Office Supplies,Envelopes,17.94,3,0.0,8.790600000000001,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3383,2015-12-04,United States,New York City,New York,10035,East,Furniture,Chairs,384.174,7,0.1,29.88019999999998,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3384,2015-12-04,United States,New York City,New York,10035,East,Technology,Phones,1799.75,5,0.0,539.925,2015Q4,1.0,0.9134754052931862,6.39178984110409,Chuck Magee
3385,2017-10-07,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,580.672,4,0.2,65.3255999999999,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
3386,2017-10-07,United States,Charlotte,North Carolina,28205,South,Office Supplies,Fasteners,18.936,3,0.2,5.917499999999999,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
3387,2017-10-07,United States,Charlotte,North Carolina,28205,South,Technology,Phones,222.38400000000001,2,0.2,16.678799999999995,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
3388,2017-10-07,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,50.454000000000015,6,0.7,-33.635999999999996,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
3389,2017-10-07,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,154.764,3,0.4,-36.11160000000001,2017Q4,1.0,0.8493925268664585,6.615411809126727,Cassandra Brandow
3390,2017-03-25,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,6.848000000000001,2,0.2,2.1399999999999992,2017Q1,1.0,0.9392337106997731,6.8889940421963685,Kelly Williams
3391,2014-08-09,United States,Seattle,Washington,98103,West,Technology,Phones,1091.1680000000001,4,0.2,68.19799999999998,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
3392,2014-08-09,United States,Seattle,Washington,98103,West,Technology,Phones,219.168,2,0.2,-43.83360000000002,2014Q3,1.0,0.7547542679840827,6.165513471970506,Anna Andreadi
3393,2014-11-22,United States,Pasadena,Texas,77506,Central,Office Supplies,Binders,6.927999999999998,1,0.8,-11.084800000000005,2014Q4,1.0,0.8002615830550578,6.147208617199812,Kelly Williams
3394,2017-06-10,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,40.032000000000004,6,0.2,15.011999999999999,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
3395,2017-07-01,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Storage,443.92,4,0.0,13.317600000000027,2017Q3,1.0,0.851586634904452,6.6708425430062315,Kelly Williams
3396,2017-07-01,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,169.99,1,0.0,78.19539999999999,2017Q3,1.0,0.851586634904452,6.6708425430062315,Kelly Williams
3397,2017-07-01,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Paper,25.92,4,0.0,12.441600000000001,2017Q3,1.0,0.851586634904452,6.6708425430062315,Kelly Williams
3398,2014-11-21,United States,Richmond,Kentucky,40475,South,Technology,Phones,36.99,1,0.0,9.987300000000001,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3399,2014-11-21,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,629.0999999999999,6,0.0,301.96799999999996,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3400,2014-11-21,United States,Richmond,Kentucky,40475,South,Office Supplies,Storage,193.95000000000002,3,0.0,9.697499999999984,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3401,2014-11-21,United States,Richmond,Kentucky,40475,South,Office Supplies,Art,5.46,3,0.0,1.4742000000000002,2014Q4,1.0,0.8002615830550578,6.147208617199812,Cassandra Brandow
3402,2015-05-04,United States,Tinley Park,Illinois,60477,Central,Furniture,Furnishings,22.288,7,0.6,-8.915199999999999,2015Q2,1.0,0.9051672928378437,6.204053343478735,Kelly Williams
3403,2017-05-29,United States,Houston,Texas,77095,Central,Furniture,Furnishings,65.424,4,0.6,-52.33919999999999,2017Q2,1.0,0.9077416111260633,6.859820621946943,Kelly Williams
3404,2015-10-17,United States,Los Angeles,California,90004,West,Office Supplies,Storage,77.88,2,0.0,3.8939999999999912,2015Q4,1.0,0.9134754052931862,6.39178984110409,Anna Andreadi
3405,2014-04-23,United States,Columbus,Ohio,43229,East,Furniture,Chairs,281.37199999999996,2,0.3,-12.05879999999999,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
3406,2014-04-23,United States,Columbus,Ohio,43229,East,Furniture,Chairs,281.37199999999996,2,0.3,-12.05879999999999,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
3407,2014-04-23,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,7.488000000000001,8,0.7,-5.241599999999998,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
3408,2014-04-23,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,22.336000000000002,4,0.2,7.8176,2014Q2,1.0,0.7294087385180363,6.231477393648786,Chuck Magee
3409,2017-04-30,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,10.368000000000002,2,0.2,3.6288,2017Q2,1.0,0.9077416111260633,6.859820621946943,Chuck Magee
3410,2016-09-20,United States,San Francisco,California,94122,West,Office Supplies,Paper,65.78999999999999,9,0.0,30.263399999999997,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
3411,2016-09-20,United States,San Francisco,California,94122,West,Office Supplies,Binders,271.98400000000004,2,0.2,88.39479999999998,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
3412,2016-09-20,United States,San Francisco,California,94122,West,Office Supplies,Art,11.76,4,0.0,3.1752000000000002,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
3413,2016-09-20,United States,San Francisco,California,94122,West,Office Supplies,Paper,77.52,2,0.0,37.9848,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
3414,2016-09-20,United States,San Francisco,California,94122,West,Office Supplies,Binders,48.64,2,0.2,15.807999999999996,2016Q3,1.0,0.895610625275113,6.665797106273357,Anna Andreadi
3415,2016-09-02,United States,Madison,Wisconsin,53711,Central,Office Supplies,Fasteners,1.81,1,0.0,0.6516,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
3416,2016-09-02,United States,Madison,Wisconsin,53711,Central,Office Supplies,Binders,8.26,2,0.0,3.8822,2016Q3,1.0,0.895610625275113,6.665797106273357,Kelly Williams
3417,2015-04-27,United States,Aurora,Colorado,80013,West,Office Supplies,Appliances,43.56000000000001,5,0.2,3.2669999999999995,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
3418,2015-04-27,United States,Aurora,Colorado,80013,West,Office Supplies,Supplies,5.84,2,0.2,0.7299999999999995,2015Q2,1.0,0.9051672928378437,6.204053343478735,Anna Andreadi
3419,2015-09-06,United States,New York City,New York,10024,East,Furniture,Chairs,271.764,2,0.1,60.39199999999997,2015Q3,1.0,0.8997335601734171,6.303511687777753,Chuck Magee
3420,2016-05-28,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,262.24,2,0.0,78.672,2016Q2,1.0,0.885644638309327,6.534701323497689,Anna Andreadi
3421,2016-05-28,United States,Los Angeles,California,90004,West,Office Supplies,Paper,182.72,8,0.0,84.0512,2016Q2,1.0,0.885644638309327,6.534701323497689,Anna Andreadi
